date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,rhumid_avg,wa_avg,rain_sum
2016-02-13,1분위수,14.0,210.0,8865.0,294.0,4335.0,406,10421,4023,133,8671,6312,15.0,6.2,6.8,11.5,96.2,1.8,22.2
2016-02-13,2분위수,35.0,238.0,12749.0,484.0,7236.0,560,16801,5003,406,14159,8611,15.0,4.6,5.9,11.2,95.0,2.0,19.8
2016-02-13,3분위수,91.0,182.0,12282.0,386.0,6860.0,560,15104,5007,443,12653,8461,15.2,5.1,6.4,11.0,94.4,1.5,21.2
2016-02-13,4분위수,42.0,752.0,28029.0,1046.0,18089.0,1113,38838,10586,1004,30060,21481,16.0,5.4,5.9,11.7,93.5,1.9,16.1
2016-02-14,1분위수,42.0,63.0,7809.0,273.0,3774.0,476,7975,3132,378,7235,4726,6.8,5.9,-5.9,-1.7,75.0,3.4,1.0
2016-02-14,2분위수,56.0,196.0,12200.0,526.0,5899.0,553,14106,3994,224,11844,7033,5.9,5.4,-5.9,-1.9,74.0,2.6,0.8
2016-02-14,3분위수,35.0,133.0,13955.0,427.0,6717.0,610,15320,5113,266,12909,8400,6.7,4.5,-5.7,-1.5,72.4,2.7,1.0
2016-02-14,4분위수,161.0,469.0,29812.0,1061.0,14167.0,982,33119,10227,1405,27798,17935,5.9,5.3,-5.6,-1.7,72.5,3.0,1.2
2016-02-15,1분위수,77.0,126.0,7535.0,302.0,2774.0,490,7317,2909,105,6073,4748,-1.5,4.9,-9.2,-5.1,51.0,2.6,0.0
2016-02-15,2분위수,70.0,140.0,10610.0,513.0,5337.0,672,12596,3234,175,10761,5916,-1.4,4.6,-9.1,-5.1,52.0,2.4,0.0
2016-02-15,3분위수,56.0,175.0,9508.0,301.0,3986.0,560,10112,2962,399,8723,5310,-1.5,4.6,-9.1,-5.0,49.4,2.2,0.0
2016-02-15,4분위수,140.0,385.0,24995.0,1222.0,11172.0,1136,26946,9223,749,22357,15697,-1.3,4.7,-8.7,-5.0,50.0,2.5,0.0
2016-02-16,1분위수,42.0,119.0,7802.0,238.0,3593.0,644,7747,3312,217,6863,5057,2.0,5.6,-5.5,-1.7,70.0,2.2,0.7
2016-02-16,2분위수,7.0,189.0,10853.0,469.0,5056.0,623,11682,4221,371,10771,6126,2.2,5.3,-5.8,-1.7,68.7,2.1,0.4
2016-02-16,3분위수,84.0,84.0,10938.0,506.0,4902.0,392,11883,4141,294,10736,5974,1.9,4.4,-6.4,-2.3,68.0,1.7,1.0
2016-02-16,4분위수,98.0,449.0,26668.0,1131.0,12653.0,1080,29347,9827,1123,24756,16621,2.4,5.0,-5.1,-1.3,64.5,2.3,0.4
2016-02-17,1분위수,28.0,91.0,7799.0,259.0,3320.0,371,7824,3099,210,6507,4997,5.5,4.7,-4.0,0.9,58.8,1.9,0.0
2016-02-17,2분위수,56.0,161.0,11791.0,576.0,5877.0,784,13427,3864,386,11112,7349,5.7,4.1,-4.4,0.8,60.3,1.6,0.0
2016-02-17,3분위수,42.0,147.0,11892.0,491.0,5456.0,490,13072,3898,568,10882,7146,5.2,3.9,-6.1,-0.0,58.6,1.5,0.0
2016-02-17,4분위수,84.0,540.0,27604.0,1182.0,13433.0,1073,31133,9550,1094,25341,17509,5.7,3.9,-2.8,1.3,55.0,1.8,0.0
2016-02-18,1분위수,56.0,140.0,8579.0,280.0,4480.0,441,9373,3433,288,7844,5691,8.2,6.7,-0.4,4.3,69.2,2.9,0.0
2016-02-18,2분위수,49.0,273.0,11670.0,485.0,5855.0,651,13373,4077,231,11031,7301,8.4,5.8,-0.6,4.2,71.3,2.4,0.0
2016-02-18,3분위수,77.0,224.0,11446.0,323.0,5510.0,651,12539,3920,491,10745,6856,8.3,5.1,-1.4,4.2,68.4,2.2,0.0
2016-02-18,4분위수,105.0,709.0,29491.0,1166.0,14260.0,1108,32838,10627,1193,27214,18552,8.7,4.9,0.3,4.5,67.0,2.6,0.0
2016-02-19,1분위수,49.0,161.0,9957.0,421.0,4542.0,490,10278,3976,393,8436,6701,5.4,4.1,1.1,3.4,59.2,1.4,0.0
2016-02-19,2분위수,84.0,203.0,13216.0,549.0,6416.0,595,14733,4846,294,12161,8307,5.3,2.9,0.8,3.1,64.7,1.2,0.0
2016-02-19,3분위수,84.0,231.0,12043.0,350.0,5759.0,708,12821,4531,407,11462,7005,5.4,3.0,-0.3,2.7,61.8,1.0,0.0
2016-02-19,4분위수,161.0,920.0,31477.0,1259.0,17426.0,1092,36254,12733,1192,29386,21885,5.7,3.3,1.5,3.6,56.5,1.3,0.0
2016-02-20,1분위수,28.0,182.0,9708.0,275.0,4484.0,519,10346,3630,182,8868,5809,7.0,5.4,-1.2,2.3,39.8,2.3,0.0
2016-02-20,2분위수,56.0,351.0,13911.0,632.0,7582.0,546,16342,5238,413,14225,8314,7.0,5.8,-1.5,2.0,42.7,2.4,0.0
2016-02-20,3분위수,70.0,267.0,13547.0,449.0,6722.0,490,15384,4740,441,13158,7897,7.0,5.3,-2.2,1.9,39.0,2.0,0.0
2016-02-20,4분위수,175.0,857.0,31610.0,1264.0,18641.0,1100,38500,11908,1039,31252,21295,7.1,4.8,-1.1,2.4,39.0,2.2,0.0
2016-02-21,1분위수,42.0,105.0,8626.0,217.0,4131.0,518,9560,2812,231,7312,5809,4.3,5.0,-2.6,0.4,39.0,2.2,0.0
2016-02-21,2분위수,70.0,231.0,12062.0,414.0,5672.0,665,14010,3480,294,11813,6636,4.5,4.3,-2.6,0.3,39.3,2.1,0.0
2016-02-21,3분위수,42.0,147.0,12627.0,329.0,7008.0,427,13571,5199,956,11792,8361,4.2,4.2,-3.9,-0.1,38.8,1.8,0.0
2016-02-21,4분위수,70.0,385.0,29965.0,1152.0,15456.0,996,33973,10978,1102,28312,18737,4.4,4.5,-2.0,0.5,37.5,2.1,0.0
2016-02-22,1분위수,77.0,105.0,7665.0,273.0,4007.0,434,8798,2713,196,6409,5732,4.4,3.7,-1.3,1.7,42.2,1.4,0.0
2016-02-22,2분위수,21.0,197.0,10625.0,471.0,5765.0,525,12417,3836,322,10806,6294,4.6,3.0,-1.5,1.7,43.0,1.3,0.0
2016-02-22,3분위수,63.0,154.0,10367.0,371.0,5165.0,673,11566,3390,512,10624,5517,4.6,2.9,-2.0,1.6,41.6,1.0,0.0
2016-02-22,4분위수,203.0,575.0,24724.0,1196.0,12254.0,904,28175,9023,976,23721,15357,4.9,3.0,-0.8,2.1,39.0,1.3,0.0
2016-02-23,1분위수,56.0,112.0,8386.0,294.0,3825.0,449,8777,3230,217,7563,5110,5.2,6.1,-3.4,1.2,57.0,2.4,0.1
2016-02-23,2분위수,70.0,302.0,10875.0,611.0,5797.0,511,12860,3962,343,11786,5890,5.6,5.2,-3.6,1.0,59.7,2.3,0.1
2016-02-23,3분위수,56.0,154.0,10811.0,266.0,4776.0,778,10869,3939,484,9714,6356,5.5,5.1,-3.4,1.2,56.2,2.1,0.0
2016-02-23,4분위수,98.0,484.0,28883.0,989.0,12873.0,1172,32325,9001,843,26555,16786,5.6,5.1,-3.2,1.4,58.5,2.3,0.0
2016-02-24,1분위수,28.0,77.0,9702.0,371.0,3549.0,498,9408,3653,168,7418,6309,2.0,4.6,-5.5,-2.0,43.0,2.1,0.0
2016-02-24,2분위수,70.0,168.0,12679.0,548.0,5972.0,715,14213,4117,392,12341,7096,2.0,3.9,-5.9,-2.3,46.3,1.9,0.0
2016-02-24,3분위수,70.0,161.0,11290.0,344.0,5409.0,793,12134,4102,245,10823,6451,2.1,4.0,-6.8,-2.4,42.4,1.8,0.0
2016-02-24,4분위수,147.0,457.0,29317.0,934.0,12784.0,925,31418,10124,1200,25705,17962,2.1,3.9,-5.4,-2.2,43.0,2.0,0.0
2016-02-25,1분위수,35.0,154.0,9060.0,259.0,3471.0,350,8744,3759,126,7152,5827,5.5,6.5,-4.7,0.8,52.8,2.4,0.0
2016-02-25,2분위수,35.0,252.0,12330.0,555.0,6072.0,791,13540,4640,273,11690,7554,5.6,5.0,-5.1,0.7,55.3,1.9,0.0
2016-02-25,3분위수,35.0,189.0,11901.0,364.0,4649.0,700,12203,3857,378,10263,6875,5.7,5.3,-6.1,0.4,52.0,1.9,0.0
2016-02-25,4분위수,112.0,421.0,29066.0,1195.0,13791.0,931,32313,10303,1038,25908,18677,5.9,5.4,-3.9,1.2,52.0,2.2,0.0
2016-02-26,1분위수,14.0,224.0,9455.0,351.0,4675.0,358,9904,4177,301,8587,6153,7.3,4.4,-1.6,2.9,41.5,1.8,0.0
2016-02-26,2분위수,21.0,288.0,13685.0,533.0,7167.0,700,14744,5914,371,14177,7552,7.5,3.8,-2.1,2.8,45.7,1.5,0.0
2016-02-26,3분위수,35.0,175.0,12728.0,329.0,6028.0,553,13801,4612,336,12027,7275,7.1,3.5,-3.1,2.3,41.8,1.4,0.0
2016-02-26,4분위수,63.0,661.0,32979.0,1188.0,17535.0,918,37925,12446,1214,31984,20519,7.7,3.8,-1.2,3.0,41.0,1.7,0.0
2016-02-27,1분위수,35.0,168.0,9460.0,280.0,5653.0,603,10565,4302,175,9668,5977,7.9,4.3,1.2,4.0,61.8,1.6,0.1
2016-02-27,2분위수,105.0,259.0,13939.0,554.0,7522.0,651,16749,4699,315,13720,8694,8.4,3.5,0.8,3.8,66.7,1.5,0.1
2016-02-27,3분위수,7.0,336.0,13543.0,371.0,6421.0,588,14637,5131,357,13081,7632,7.9,3.5,0.0,3.4,63.8,1.3,0.1
2016-02-27,4분위수,133.0,555.0,31085.0,983.0,18101.0,1138,37235,11450,1258,30175,20906,8.2,3.4,1.0,3.9,62.0,1.5,0.4
2016-02-28,1분위수,7.0,126.0,10383.0,273.0,5290.0,455,11317,4801,168,9766,6975,6.7,5.9,-1.3,1.5,66.8,1.7,2.7
2016-02-28,2분위수,7.0,182.0,14217.0,499.0,6956.0,777,16650,4977,301,14699,8006,6.5,5.2,-1.6,1.2,71.0,1.8,2.4
2016-02-28,3분위수,21.0,196.0,15201.0,308.0,8129.0,917,17253,5750,483,15224,9179,6.7,4.9,-2.9,0.8,67.8,1.3,2.2
2016-02-28,4분위수,42.0,561.0,33710.0,941.0,17093.0,1318,39765,11479,1187,31749,22000,6.7,4.3,-1.4,1.6,67.5,1.4,2.6
2016-02-29,1분위수,14.0,133.0,9378.0,182.0,4541.0,441,10126,3450,238,8017,6238,-0.4,5.6,-4.3,-2.7,49.5,3.0,0.0
2016-02-29,2분위수,56.0,176.0,13334.0,527.0,6511.0,686,14472,5061,392,12776,7835,-0.5,5.4,-4.6,-2.9,50.3,3.0,0.0
2016-02-29,3분위수,84.0,189.0,12591.0,406.0,5708.0,889,13227,4336,526,12013,6965,-0.3,5.0,-5.3,-2.9,46.8,2.5,0.0
2016-02-29,4분위수,126.0,357.0,30075.0,1203.0,14151.0,982,33805,10319,827,28297,17636,-0.1,5.2,-4.2,-2.6,49.5,3.0,0.0
2016-03-01,1분위수,35.0,196.0,8713.0,238.0,4900.0,385,9790,3655,252,7198,6884,2.2,4.9,-5.7,-1.7,48.5,2.0,0.0
2016-03-01,2분위수,70.0,231.0,12454.0,329.0,6969.0,686,14503,4458,406,12145,7908,2.5,3.8,-6.5,-1.8,51.0,1.8,0.0
2016-03-01,3분위수,14.0,161.0,12451.0,252.0,6848.0,504,14209,4747,266,11743,7983,2.2,4.0,-7.5,-2.3,49.0,1.6,0.0
2016-03-01,4분위수,126.0,504.0,30193.0,906.0,16257.0,1008,35283,10698,997,27736,20250,2.2,3.9,-5.6,-1.5,47.5,2.0,0.0
2016-03-02,1분위수,21.0,161.0,8633.0,217.0,5942.0,674,10799,3037,464,8012,6962,8.5,6.1,-1.3,3.7,70.2,2.3,0.0
2016-03-02,2분위수,35.0,322.0,12236.0,520.0,7699.0,812,14660,5011,329,13696,7116,8.8,5.0,-1.3,3.6,72.0,2.0,0.0
2016-03-02,3분위수,28.0,217.0,11482.0,336.0,6674.0,798,13240,4377,322,11045,7692,8.5,4.4,-2.5,3.6,69.2,1.8,0.0
2016-03-02,4분위수,168.0,703.0,26136.0,1188.0,14999.0,882,31083,10318,911,25018,18176,9.0,4.6,-0.9,3.9,68.5,2.4,0.0
2016-03-03,1분위수,42.0,281.0,8080.0,210.0,4473.0,666,8848,3284,295,7056,6037,13.1,3.6,5.1,8.3,68.5,1.5,0.0
2016-03-03,2분위수,42.0,231.0,12023.0,477.0,7178.0,813,14220,4391,541,12539,7426,13.0,4.0,4.6,8.2,70.0,1.6,0.0
2016-03-03,3분위수,49.0,217.0,11698.0,407.0,6362.0,588,13334,4390,421,11903,6830,12.7,3.2,3.9,7.8,67.4,1.4,0.0
2016-03-03,4분위수,77.0,810.0,25681.0,941.0,15070.0,791,31409,9700,806,25111,17595,13.5,3.6,4.9,8.5,66.0,1.7,0.0
2016-03-04,1분위수,42.0,231.0,9406.0,308.0,6505.0,553,11547,4378,238,9169,7547,19.4,3.5,6.1,13.0,62.2,1.6,0.2
2016-03-04,2분위수,56.0,387.0,12913.0,554.0,9055.0,966,16507,5324,532,14419,8910,19.2,4.3,6.8,12.9,63.7,2.0,0.2
2016-03-04,3분위수,35.0,393.0,11909.0,351.0,7608.0,672,14723,4866,280,12976,7565,18.9,3.0,4.9,12.4,61.6,1.4,0.0
2016-03-04,4분위수,70.0,1012.0,30828.0,935.0,20891.0,1346,38771,13221,1016,30309,24045,19.6,3.4,6.9,13.3,59.5,1.8,0.0
2016-03-05,1분위수,42.0,224.0,10657.0,238.0,5657.0,743,12585,4651,203,9649,8533,14.2,4.7,9.8,12.0,92.0,1.8,40.0
2016-03-05,2분위수,63.0,322.0,15179.0,463.0,8764.0,728,19500,6275,385,16704,10184,14.3,4.7,9.3,11.9,90.0,2.1,36.8
2016-03-05,3분위수,112.0,344.0,15553.0,315.0,8925.0,658,19138,6306,646,16325,10423,14.2,4.0,9.7,12.0,91.0,1.5,33.5
2016-03-05,4분위수,84.0,829.0,35560.0,1138.0,19561.0,1254,45488,13420,1412,35564,26010,14.8,4.6,9.6,12.3,89.5,2.1,38.9
2016-03-06,1분위수,196.0,196.0,8801.0,224.0,5718.0,596,10912,3452,203,8841,6322,13.2,4.7,5.4,8.7,54.0,2.0,0.0
2016-03-06,2분위수,274.0,315.0,13251.0,414.0,8053.0,777,16118,5069,357,14044,8277,13.1,4.1,5.1,8.4,57.3,1.9,0.0
2016-03-06,3분위수,294.0,393.0,12934.0,351.0,8340.0,511,16315,5031,462,13369,8950,13.0,3.9,4.5,8.4,53.6,1.6,0.0
2016-03-06,4분위수,521.0,793.0,29986.0,1040.0,17562.0,1220,37152,10583,975,29446,20484,13.8,3.6,5.4,8.9,52.0,1.6,0.0
2016-03-07,1분위수,77.0,252.0,7733.0,329.0,4237.0,533,9015,3080,105,7222,5511,12.4,3.3,5.6,8.8,41.8,1.2,0.0
2016-03-07,2분위수,211.0,366.0,10824.0,752.0,12558.0,743,19636,4086,316,18329,6452,12.4,3.9,5.3,8.6,46.3,1.6,0.0
2016-03-07,3분위수,245.0,309.0,11369.0,435.0,6072.0,658,12968,4410,457,11203,7290,12.2,2.8,4.0,8.3,42.4,1.0,0.0
2016-03-07,4분위수,448.0,879.0,25109.0,1293.0,15019.0,1219,31116,9754,904,25381,17612,12.6,3.0,5.8,9.0,39.0,1.2,0.0
2016-03-08,1분위수,70.0,175.0,9142.0,322.0,4142.0,623,9748,3263,217,7815,6036,7.9,4.7,-0.3,3.6,39.0,2.4,0.0
2016-03-08,2분위수,84.0,302.0,12177.0,562.0,11515.0,701,19241,4355,343,17921,6719,7.6,4.3,-0.7,3.4,41.0,2.3,0.0
2016-03-08,3분위수,84.0,308.0,11847.0,357.0,5379.0,841,12430,4270,441,11205,6777,7.7,3.9,-0.4,3.5,37.4,2.0,0.0
2016-03-08,4분위수,259.0,738.0,28732.0,1089.0,12348.0,911,30480,10939,836,24863,18303,8.0,4.0,-0.2,3.7,41.5,2.2,0.0
2016-03-09,1분위수,35.0,154.0,9502.0,267.0,4465.0,490,10075,3634,224,7805,6618,5.8,4.9,-1.8,1.1,38.8,2.8,0.0
2016-03-09,2분위수,98.0,273.0,12727.0,456.0,6149.0,826,14706,3828,343,12608,7095,6.2,5.1,-2.0,0.9,41.0,2.8,0.0
2016-03-09,3분위수,49.0,203.0,12739.0,478.0,5558.0,784,13629,4165,463,11824,7217,6.2,4.7,-2.0,1.2,37.2,2.4,0.0
2016-03-09,4분위수,217.0,385.0,31598.0,865.0,13165.0,1143,32137,11940,1024,27149,19095,5.9,4.6,-1.6,1.0,40.0,2.5,0.0
2016-03-10,1분위수,112.0,112.0,9696.0,316.0,3968.0,490,9617,3782,315,7887,6317,3.8,5.3,-3.0,-0.0,38.5,2.7,0.0
2016-03-10,2분위수,56.0,224.0,13175.0,625.0,5974.0,631,14978,4172,273,12641,7413,4.0,5.3,-3.2,-0.2,39.7,2.6,0.0
2016-03-10,3분위수,14.0,231.0,12815.0,400.0,5252.0,672,13673,3904,463,11294,7418,4.0,4.9,-3.6,-0.2,36.0,2.3,0.0
2016-03-10,4분위수,112.0,589.0,30716.0,1103.0,13752.0,869,33256,11172,1024,27030,19291,4.0,4.8,-2.7,0.1,38.0,2.5,0.0
2016-03-11,1분위수,35.0,154.0,10557.0,336.0,5501.0,616,11650,3918,399,9045,7538,4.7,5.0,-3.8,0.4,44.8,2.2,0.0
2016-03-11,2분위수,70.0,273.0,14576.0,589.0,7660.0,897,16723,5043,505,14156,9012,5.1,4.2,-4.0,0.3,45.0,2.0,0.0
2016-03-11,3분위수,98.0,217.0,12647.0,490.0,5993.0,602,14093,4287,463,11972,7473,4.6,4.0,-4.8,0.0,43.0,1.8,0.0
2016-03-11,4분위수,126.0,781.0,32830.0,1224.0,16161.0,952,37596,11495,1079,29566,21556,5.1,4.1,-3.3,0.5,43.0,2.1,0.0
2016-03-12,1분위수,14.0,175.0,9985.0,252.0,5711.0,525,10642,4767,203,9461,6676,7.1,5.0,-1.9,2.9,59.2,2.1,0.0
2016-03-12,2분위수,49.0,450.0,15609.0,655.0,8334.0,588,18273,5837,420,15447,9671,7.3,4.2,-2.1,2.8,61.0,1.8,0.0
2016-03-12,3분위수,63.0,217.0,14631.0,456.0,7323.0,665,16179,5355,491,13583,9107,6.9,4.1,-3.3,2.6,58.2,1.6,0.0
2016-03-12,4분위수,168.0,822.0,33750.0,1075.0,18207.0,1289,39160,12494,1086,30916,23113,7.3,4.3,-1.4,3.1,55.5,2.0,0.0
2016-03-13,1분위수,28.0,119.0,9805.0,273.0,5332.0,504,10570,4315,259,8917,6731,6.6,3.4,2.5,4.3,69.5,1.2,0.0
2016-03-13,2분위수,119.0,351.0,14017.0,435.0,7863.0,833,16377,5449,231,14646,8244,6.8,3.2,2.2,4.1,71.0,1.2,0.0
2016-03-13,3분위수,112.0,245.0,15525.0,533.0,7899.0,763,17352,5855,505,14796,9679,6.4,2.6,1.2,3.8,68.6,0.9,0.0
2016-03-13,4분위수,140.0,618.0,32259.0,1046.0,18824.0,1552,38376,11989,1117,31197,21837,7.0,2.8,2.8,4.6,65.0,1.2,0.0
2016-03-14,1분위수,21.0,196.0,8395.0,322.0,3830.0,518,8427,3630,189,7106,5658,9.7,3.9,2.2,5.4,58.5,1.7,0.0
2016-03-14,2분위수,119.0,161.0,11755.0,716.0,6391.0,574,13868,4294,406,12525,6617,9.8,4.0,1.8,5.3,59.3,1.7,0.0
2016-03-14,3분위수,49.0,210.0,10679.0,343.0,5787.0,750,11685,4296,358,10388,6701,9.8,3.7,0.8,4.9,57.8,1.4,0.0
2016-03-14,4분위수,119.0,802.0,25775.0,1209.0,12304.0,994,28352,10020,850,22565,17651,10.0,3.6,2.4,5.4,59.0,1.7,0.0
2016-03-15,1분위수,28.0,253.0,9342.0,343.0,5481.0,553,10839,3768,294,8344,7110,12.4,4.0,0.2,6.1,43.2,1.4,0.0
2016-03-15,2분위수,49.0,308.0,12554.0,562.0,6251.0,777,13945,4686,316,12160,7564,12.6,3.4,-0.2,5.9,47.7,1.4,0.0
2016-03-15,3분위수,56.0,357.0,10591.0,365.0,6273.0,714,12739,3888,301,10945,6697,12.2,3.4,-1.5,5.5,43.6,1.3,0.0
2016-03-15,4분위수,112.0,794.0,26937.0,898.0,15186.0,947,32899,9290,791,24979,18948,12.5,3.4,0.8,6.2,42.0,1.5,0.0
2016-03-16,1분위수,56.0,322.0,9708.0,308.0,5247.0,603,10775,3940,330,9103,6545,13.6,4.3,3.4,8.1,46.8,1.4,0.0
2016-03-16,2분위수,133.0,322.0,13087.0,520.0,6424.0,812,14673,4581,434,13338,7162,14.0,3.7,3.3,8.0,50.3,1.4,0.0
2016-03-16,3분위수,49.0,350.0,11866.0,497.0,6701.0,875,13636,4321,638,12312,7158,13.6,3.9,2.0,7.3,47.0,1.3,0.0
2016-03-16,4분위수,133.0,816.0,28638.0,1061.0,14892.0,1375,32516,10823,826,26552,18988,13.8,3.8,3.8,8.3,44.0,1.5,0.0
2016-03-17,1분위수,21.0,393.0,9257.0,386.0,6023.0,609,11180,3976,315,9562,6518,14.9,2.5,2.2,9.5,46.0,0.8,0.0
2016-03-17,2분위수,56.0,379.0,13106.0,625.0,6929.0,848,15289,4580,392,13456,7653,14.8,2.9,2.5,9.5,48.7,1.0,0.0
2016-03-17,3분위수,42.0,387.0,11563.0,463.0,6585.0,742,13548,4133,617,11830,7210,14.6,2.5,0.8,8.5,45.6,0.8,0.0
2016-03-17,4분위수,84.0,893.0,28710.0,1158.0,16028.0,1241,33622,10974,1043,26080,20800,15.3,2.5,3.0,9.9,42.5,1.0,0.0
2016-03-18,1분위수,42.0,401.0,10367.0,273.0,6897.0,807,12008,4885,287,10151,7836,19.4,3.9,8.8,13.3,55.2,1.3,0.0
2016-03-18,2분위수,56.0,724.0,14256.0,723.0,9388.0,868,17877,6003,399,15845,9302,19.4,3.7,8.8,13.2,56.7,1.5,0.0
2016-03-18,3분위수,56.0,485.0,12233.0,427.0,7712.0,940,14556,4941,476,12827,8086,19.0,3.4,7.2,12.6,53.8,1.2,0.0
2016-03-18,4분위수,98.0,1449.0,32007.0,1264.0,21882.0,1269,40617,13854,981,34013,22708,19.5,3.3,9.5,13.3,52.0,1.4,0.0
2016-03-19,1분위수,42.0,308.0,9797.0,442.0,6998.0,771,11997,4447,372,9950,7637,17.5,4.4,7.2,11.8,60.5,1.7,0.0
2016-03-19,2분위수,105.0,612.0,14592.0,563.0,9818.0,645,18601,5891,560,15744,9953,17.6,3.8,7.1,11.5,62.7,1.7,0.0
2016-03-19,3분위수,84.0,555.0,14108.0,547.0,10298.0,910,18086,5923,673,15320,10272,17.3,3.5,5.5,11.0,59.8,1.5,0.0
2016-03-19,4분위수,140.0,1570.0,32870.0,1300.0,22437.0,1246,43137,12940,1001,35551,22773,17.7,3.7,7.3,11.7,59.0,1.7,0.0
2016-03-20,1분위수,42.0,288.0,8994.0,273.0,6292.0,630,10786,4087,386,8737,7152,16.3,3.9,5.3,10.6,57.0,1.4,0.0
2016-03-20,2분위수,168.0,351.0,14302.0,407.0,8929.0,1086,17270,5289,519,14835,9329,16.7,3.5,5.2,10.4,60.0,1.5,0.0
2016-03-20,3분위수,91.0,365.0,14299.0,406.0,8257.0,799,16541,5369,709,14281,9137,16.4,3.3,3.7,9.8,57.2,1.3,0.0
2016-03-20,4분위수,224.0,1120.0,33284.0,1004.0,20298.0,1247,41784,11841,1058,33125,22805,16.9,3.5,5.4,10.5,55.0,1.6,0.0
2016-03-21,1분위수,112.0,435.0,7675.0,309.0,5696.0,609,10189,3240,189,8888,5339,16.0,4.8,5.7,10.2,56.5,1.7,0.0
2016-03-21,2분위수,168.0,576.0,11783.0,534.0,6906.0,933,14534,4094,406,13246,6721,16.4,3.9,5.5,10.2,59.7,1.6,0.0
2016-03-21,3분위수,98.0,372.0,10949.0,267.0,6187.0,609,12871,3889,504,11292,6581,16.1,3.8,4.0,9.6,57.0,1.5,0.0
2016-03-21,4분위수,112.0,1020.0,25644.0,1210.0,16080.0,1204,31993,9964,905,25826,18240,16.3,4.1,6.1,10.3,54.0,1.7,0.0
2016-03-22,1분위수,140.0,287.0,9105.0,252.0,5254.0,560,10044,4294,140,8419,6619,13.9,4.6,3.8,8.4,56.8,2.1,0.0
2016-03-22,2분위수,63.0,499.0,11887.0,541.0,6866.0,932,14628,4009,287,12318,7538,14.2,3.7,3.6,8.3,59.3,1.8,0.0
2016-03-22,3분위수,84.0,479.0,11851.0,336.0,5355.0,988,12879,3846,399,11348,6764,14.0,4.1,2.1,7.9,58.0,1.7,0.0
2016-03-22,4분위수,98.0,1098.0,28743.0,1251.0,15733.0,1085,34356,10514,968,28423,18500,14.1,4.0,3.7,8.3,57.5,1.8,0.0
2016-03-23,1분위수,28.0,280.0,8883.0,280.0,5196.0,735,10414,3357,168,8170,6504,13.5,5.4,5.0,8.5,51.8,2.3,0.0
2016-03-23,2분위수,35.0,499.0,13486.0,442.0,7741.0,1116,16154,4625,315,14139,8071,13.7,4.8,4.6,8.3,55.0,2.2,0.0
2016-03-23,3분위수,84.0,267.0,12394.0,273.0,5929.0,812,13657,3910,568,11788,7159,13.3,4.4,3.6,8.1,52.2,1.9,0.0
2016-03-23,4분위수,133.0,984.0,28254.0,1097.0,15689.0,1407,32855,10856,1039,26318,19839,13.7,4.3,5.3,8.6,51.0,2.0,0.0
2016-03-24,1분위수,98.0,231.0,9519.0,280.0,6185.0,560,11305,4196,252,8920,7393,12.5,4.5,2.9,7.4,38.8,2.0,0.0
2016-03-24,2분위수,63.0,436.0,14161.0,674.0,7807.0,1029,16353,5332,427,14685,8456,12.7,4.0,2.4,7.0,42.3,2.0,0.0
2016-03-24,3분위수,133.0,280.0,13280.0,554.0,6385.0,868,14763,4581,427,12735,7904,12.3,3.9,1.3,6.8,39.6,1.6,0.0
2016-03-24,4분위수,168.0,893.0,30112.0,1218.0,17350.0,1190,36529,10957,1065,29387,20354,12.4,3.9,3.0,7.3,38.0,1.8,0.0
2016-03-25,1분위수,14.0,316.0,10852.0,386.0,6883.0,624,12142,5468,231,9908,8557,11.7,4.1,2.7,7.1,48.2,1.6,0.0
2016-03-25,2분위수,14.0,541.0,14849.0,709.0,7615.0,990,17384,5011,364,15192,8557,12.4,3.7,2.4,7.0,52.0,1.5,0.0
2016-03-25,3분위수,63.0,336.0,13728.0,477.0,7606.0,917,15791,4840,676,13776,8448,11.8,3.7,1.2,6.3,49.4,1.4,0.0
2016-03-25,4분위수,224.0,1083.0,33285.0,1105.0,20709.0,1290,40751,13360,1047,33908,22540,12.2,3.6,3.1,7.1,46.5,1.7,0.0
2016-03-26,1분위수,35.0,273.0,9825.0,316.0,6243.0,497,11561,4319,315,9364,7328,12.3,4.9,2.1,6.8,53.8,1.7,0.0
2016-03-26,2분위수,105.0,654.0,16517.0,638.0,10296.0,975,20321,6403,511,17182,11028,12.9,3.8,1.9,6.6,56.7,1.6,0.0
2016-03-26,3분위수,77.0,485.0,14949.0,435.0,9048.0,918,17783,5809,484,15766,9228,12.5,3.7,0.7,6.2,54.4,1.4,0.0
2016-03-26,4분위수,161.0,1098.0,34199.0,1111.0,20417.0,1183,41339,13131,1333,33564,23422,13.0,3.5,2.3,6.9,54.0,1.6,0.0
2016-03-27,1분위수,49.0,386.0,9979.0,400.0,5918.0,652,11253,4526,301,9752,6980,13.2,5.4,2.4,7.4,53.0,2.0,0.0
2016-03-27,2분위수,126.0,478.0,14766.0,575.0,9353.0,729,17817,6304,455,15568,9737,13.3,4.3,2.4,7.3,56.0,1.8,0.0
2016-03-27,3분위수,140.0,484.0,15659.0,365.0,8661.0,721,17977,6162,449,15542,9767,13.4,4.4,1.0,6.8,54.0,1.7,0.0
